o tup i t	PRII
o tup ě t	PRII
o tuž i t	PRII
o tuž ova t	PRII
ot vír a t	PRII
o táz a t	PRII
o táz k a	PRII
o táč e t	PRII
o téc i	PRI
o ték a t	PRII
o tír a t	PRII
o třep a t	PRII
o třep i t	PRII
o třás a t	PRII
o třás t	PRI
o třísk a t	PRII
o tř í t	PRII
o va nou t	PRII
o vaz ova t	PRII
o vař i t	PRII
o vař ova t	PRII
o vdov ě t	PRII
o vlaž ova t	PRII
o vlh nou t	PRII
o vlád a t	PRII
o vlád nou t	PRII
o v roub i t	PPRII
o vál e t	PRII
o vá t	PRI
o váz a t	PRII
o ví v a t	PRSII
o věs i t	PRII
o věř ova t	PRII
o věš en ý	PRSI
o věš e t	PRII
o věš ova t	PRII
oxid ova t	RII
o zař ova t	PRII
o z broj i t	PPRII
o zdrav i t	PRII
o zdrav ova t	PRII
o zelen ě n í	PRISI
o z kus i t	PPRII
o zlac ova t	PRII
o znač i t	PRII
o znač ova n ý	PRISI
o znač ova t	PRII
o znač uj íc í	PRSSI
o zob a t	PRII
o zoub k ova t	PRIII
o zv a t	PRII
o zář i t	PRII
o zýv a t	PRII
o čad i t	PRII
o čaloun i t	PRII
o čar ova t	PRII
o čar ová n í	PRSSI
o ček á v a n ě	PRSSISI
o ček á v a t	PRSSII
o čern i t	PRII
o čerň ova t	PRII
o čes a t	PRII
o čich a t	PRII
o čich nou t	PRII
o čich á v a t	PRSSII
o čist i t	PRII
o čisť ova t	PRII
o čišť ova t	PRII
oč k o	RIS
oč k ova t	RIII
o čmuch a t	PRII
o čmuch á v a t	PRSSII
o čoud i t	PRII
o čuch á v a t	PRSSII
o čum ova t	PRII
o číh nou t	PRII
o čísl ova t	PRII
o čísl ová v a t	PRSSII
o řez a t	PRII
o šetř i t	PRII
o šetř ova c í	PRISI
o šetř ov n a	PRSSI
o šid i t	PRII
o škleb ova t	PRII
oškliv ý	RI
o škrob i t	PRII
o škvař i t	PRII
o šlap a t	PRII
o šoup a t	PRII
o šplích a t	PRII
o šplích nou t	PRII
o štip ova t	PRII
o štíp a t	PRII
o štíp nou t	PRII
o švindl ova t	PRII
o ší t	PRI
o ťuk a t	PRII
o ťuk á v a t	PRSSII
o žeh nou t	PRII
o žeh ova t	PRII
o žen i t	PRII
o žr a t	PRII
o žvýk a t	PRII
o žíh a t	PRII
o žín a t	PRII
o ží v a t	PRSII
pach a tel	RIS
pacht ova t	RII
pad aj íc í	RSSI
pad nou t	RII
pa děl a t	PRII
pak	R
pa kůň	PR
pal b a	RII
pal ič k ova t	RSIII
pamat ova t	RII
památ k a	RII
paměť	R
pancéř ova t	RII
pan ova t	RII
pan áč ek	RSI
pan áč k ova t	RSIII
pan í	RI
parcel ova t	RII
parfém	R
parfém ova t	RII
park ova t	RII
park ov iště	RSR
parod ova t	RII
parád i t	RII
patl a t	RII
patř i t	RII
patř ič n ě	RSSI
pavouk	R
pavouč ek	RI
pař i t	RII
paš ova t	RII
paž e	RI
pejs ek	RI
peníz e	RI
pepř	R
pepř i t	RII
perl a	RI
perl eť ář sk ý	RSSII
perl i t	RII
per o	RS
pes	R
pevn ost	RS
pevn ě	RI
pečet i t	RII
peč liv ost	RSS
peč ova t	RII
pilot ova t	RII
pink a t	RII
pink nou t	RII
pipl a t	RII
pisk l av ě	RSSI
pitom ě t	RII
pitv a t	RII
pižl a t	RII
placht a	RI
placht i t	RII
plak a t	RII
pla n ouc í	RSSI
pla nou t	RII
plat i t	RII
plat n ý	RSI
plav a t	RII
plav ec	RI
plav i t	RII
plav k y	RII
plaz	R
plaz i t	RII
plač k y	RII
plač íc í	RSI
plaš i t	RII
plen i t	RII
plesk a t	RII
plesk a čk a	RIRI
plesk nou t	RII
plesk á n í	RSSI
plesn iv ý	RSI
plesn iv ě	RSI
plesn iv ě t	RSII
plev el i t	RRII
pleš at ě t	RSII
pliv a t	RII
pliv nou t	RII
pln i t	RII
pln o	RS
pln ý	RI
pln ě	RI
ploch a	RI
plod	R
plod n ý	RSI
plomb ova t	RII
ply nou t	RII
plác aj íc í	RSSI
plác a t	RII
plác nou t	RII
plán	R
plán ova n ý	RISI
plán ová n í	RSSI
plát c e	RSI
plát ek	RI
plát ova t	RII
plés t	RI
plí t	RI
plíž i t	RII
po baf á v a t	PRSSII
po bav i t	PRII
po bli nk a t	PRSII
po bloud i t	PRII
po blouzn i t	PRII
po blázn i t	PRII
po blí t	PRI
po bod a t	PRII
po bod nou t	PRII
po bol í v a t	PRISII
po bour a t	PRII
po bouř i t	PRII
po boř i t	PRII
po bož n ý	PRSI
po bratř i t	PRII
po brouk á v a t	PRSSII
po bruk ova t	PRII
po brynd a t	PRII
po buř ova t	PRII
po bád a t	PRII
po bý t	PRI
po bý v a t	PRSII
poc en í	RSI
po chcíp a t	PRII
po checht á v a t	PRSSII
po chleb ova t	PRII
po chod i t	PPII
po chop en í	PRSI
po chop i t	PRII
po chop i teln ý	PRISI
po chop ova t	PRII
po chov á v a t	PRSSII
po chut n a t	PRSII
po chval a	PRI
po chvál i t	PRII
po chyb a	PRI
po chyb i t	PRII
po chyb n ost	PRSS
po chyb ova t	PRII
po chyb ova č n ě	PRISSI
po chyc ova t	PRII
po chyt a t	PRII
po chyt nou t	PRII
po chyt á v a t	PRSSII
po cint a n ý	PRISI
po cit	PR
po ciť ova t	PRII
po ct i v ost	PRISS
po ct i v ý	PRISI
po ct i v ě	PRISI
po ct í t	PRII
po ct í v a t	PRISII
po cuch a t	PRII
po cukr ova t	PRII
po cvič i t	PRII
po cák a t	PRII
po cít i t	PRII
po dař i t	PRII
pod barv i t	PRII
pod cen i t	PRII
pod chyt i t	PRII
pod chyt nou t	PRII
pod dimenz ova t	PRII
pod dol ova t	PRII
pode hní v a t	PRSII
pode jí t	PRI
pode ml í t	PRII
pode pis ova t	PRII
pode ps a t	PRII
pode pír a t	PRII
pode př í t	PRII
pode t nou t	PIII
pode zd í t	PRII
pod fouk nou t	PRII
pod hod i t	PRII
pod hrab a t	PRII
pod hrab á v a t	PRSSII
pod hr nou t	PRII
pod je t	PRI
pod jížd ěj íc í	PRRSI
pod jížd ě t	PRII
pod kas a t	PRII
pod klouz nou t	PRII
pod klouz á v a t	PRSSII
pod kluz ova t	PRII
pod kop a t	PRII
pod kop á v a t	PRSSII
pod kuř ova t	PRII
pod lam ova t	PRII
pod let ě t	PRII
pod li t in a	PRISI
pod lož i t	PRII
pod lé v a t	PRSII
pod léz a t	PRII
pod léz t	PRI
pod lí t	PRI
pod lí v a t	PRSII
pod mal ová v a t	PRSSII
pod mast i t	PRII
pod maz a t	PRII
pod maz á v a t	PRSSII
pod mrač i t	PRII
pod mín i t	PRII
pod mín ěn ý	PRSI
pod nik	PR
pod nik aj íc í	PRSSI
pod nik a t	PRII
pod nik a tel sk ý	PRISII
pod nik nou t	PRII
pod něc ova t	PRII
po doj i t	PRII
po do tk nou t	PPRII
pod pich ova t	PRII
pod pis ova t	PRII
pod plav a t	PRII
pod pál i t	PRII
pod pích nou t	PRII
pod raz i t	PRII
po draž i t	PRII
po drb a t	PRII
pod rob n ost	PRSS
pod rob ova t	PRII
po dráp a t	PRII
po drážd i t	PRII
po drážd ěn í	PRSI
po drážd ěn ě	PRSI
pod ráž e t	PRII
pod rý t	PRI
pod rý v a t	PRSII
pod růst a t	PRII
po drž e t	PRII
pod strk ova t	PRII
pod stroj i t	PRII
pod stroj ova t	PRII
pod strč i t	PRII
pod sun ova t	PRII
pod syp a t	PRII
pod syp á v a t	PRSSII
pod sýp a t	PRII
pod trh nou t	PRII
pod trh nu t ý	PRSII
pod trh ova t	PRII
pod trh á v a t	PRSSII
pod tunel ova t	PRII
pod téc i	PRI
po dup a t	PRII
po dup nou t	PRII
po dup ova t	PRII
po dup á v a t	PRSSII
pod vaz ova t	PRII
pod vol ova t	PRII
pod voz ek	PRI
pod vrac e t	PRII
pod vrh nou t	PRII
pod vrh ova t	PRII
pod vrt nou t	PRII
pod vrt á v a t	PRSSII
pod vrát i t	PRII
pod váz a t	PRII
pod zim	PR
pod zim ek	PRI
pod zim n í	PRSI
po díl e t	PRII
po dí t	PRI
po dív a n á	PRISS
po dív a t	PRII
po děd i t	PRII
po děk ova t	PRII
po děl a t	PRII
po děl ova t	PRII
po děs i t	PRII
pod řad n ý	PRSI
pod řaz ova t	PRII
pod řek nou t	PRII
pod řiz ova t	PRII
pod říc i	PRI
pod říd i t	PRII
po dřím nou t	PRII
po dř í t	PRII
pod říz nou t	PRII
pod škrt nou t	PRII
pod ší t	PRI
pod ší v a t	PRSII
po fouk a t	PRII
po frk á v a t	PRSSII
po fuk ova t	PRII
po fňuk á v a t	PRSSII
po gum ova t	PRII
po han ě n ý	PRISI
po has nou t	PRII
po has ín a t	PRSII
po haz ova t	PRII
po hek á v a t	PRSSII
po hlad i t	PRII
po hlav n ost	PRSS
po hlav í	PRI
po hled	PR
po hled a t	PRII
po hled n ý	PRSI
po hled á v a t	PRSSII
po hled ě t	PRII
po hlin ík ova t	PRSII
po hlt i t	PRII
po hléd nou t	PRII
po hlíd a t	PRII
po hlíž e t	PRII
po hn a t	PRII
po hnoj i t	PRII
po hněv a t	PRII
po hod i t	PRII
po hon i t	PRII
po hop k á v a t	PRISSII
po hops á v a t	PRSSII
po host i t	PRII
po houp a t	PRII
po hovoř i t	PRII
po hrab a t	PRII
po hrab ova t	PRII
po hrab á v a t	PRSSII
po hrd a t	PRII
po hrd nou t	PRII
po hroz i t	PRII
po hryz a t	PRII
po hryz nou t	PRII
po hryz á v a t	PRSSII
po hrá t	PRI
po hyb ova t	PRII
po hád k a	PRII
po hán ě t	PRII
po ház e t	PRII
po hřeb n í	PRSI
po hřeš i t	PRII
po hřeš ova t	PRII
point ova t	RII
po jedn a t	PRII
po jedn á n í	PRSSI
po jedn á v aj íc í	PRSSSSI
po j e t í	PRIII
po jezd i t	PRII
po jišt ěn í	PRSI
po jišť ova t	PRII
po jmen ova t	PRII
po jím a t	PRII
po jím á n í	PRSSI
po jí t	PRI
po kap a t	PRII
po kap á v a t	PRSSII
po kaz i t	PRII
po kec a t	PRII
po klad n í	PRSI
po klep nou t	PRII
po klep á v a t	PRSSII
po kles	PR
po kles a t	PRII
po kles á v a t	PRSSII
po klon i t	PRII
po klon k ova t	PRIII
po klop i t	PRII
po klus á v a t	PRSSII
po klás t	PRI
po koléb a t	PRII
po kolíb a t	PRII
po kos i t	PRII
po kous a t	PRII
po koř i t	PRII
po koř ova t	PRII
po kož k a	PRII
po krop i t	PRII
po kruc ova t	PRII
po kráj e t	PRII
po krý t	PRI
po krč i t	PRII
po kuk ova t	PRII
po kulh á v a t	PRSSII
po kác e t	PRII
po kál e t	PRII
po kár a t	PRII
po kýv a t	PRII
po kýv nou t	PRII
po křik ova t	PRII
po křiv i t	PRII
po křiv ova t	PRII
po lap i t	PRII
pol ar iz ova t	RSSII
po lask a t	PRII
po lecht a t	PRII
po lecht á v a t	PRSSII
po lek a t	PRII
po lept a t	PRII
po lept á v a t	PRSSII
po let ova t	PRII
po lichot i t	PRII
po lit ova t	PRII
po li t í	PRII
polk nou t	RII
pol ovin a	RII
pol ovič n í	RISI
po lož k a	PRII
po lám an ý	PRSI
po lám a t	PRII
po lé v a t	PRSII
po lí t	PRI
po mal ova t	PRII
po mast i t	PRII
po mat en ý	PRSI
po maz a t	PRII
po mazl i t	PRII
po maz á v a t	PRSSII
po mačk a t	PRII
po maďar št i t	PRSII
po mil ova t	PRII
po mlask ova t	PRII
po mlouv a t	PRII
po mluv i t	PRII
po mlát i t	PRII
po modl i t	PRII
po modř i t	PRII
po moč i t	PRII
po mrk ova t	PRII
po mrk á v a t	PRSSII
po mrz nou t	PRII
po mst í t	PRII
po muchl a t	PRII
po mysl e t	PRII
po mysl i t	PRII
po máh a t	PRII
po más t	PRI
po mích a t	PRII
po mýl i t	PRII
po mýšl e t	PRII
po měd i t	PRII
po měr n ý	PRSI
po měr n ě	PRSI
po na uč i t	PPRII
po nech a t	PRII
po nech á v a t	PRSSII
po nič i t	PRII
po niž ova t	PRII
po noc ova t	PRII
po noř en í	PRSI
po noř ova t	PRII
po níž en í	PRSI
po níž i t	PRII
po ob naž i t	PPRII
po ob rát i t	PPRII
po ode jí t	PPRI
po od hal i t	PPRII
po od hr nou t	PPRII
po od je t	PPRI
po od lož i t	PPRII
po od stoup i t	PPRII
po o prav i t	PPRII
po ote vír a t	PRRII
po ote vř í t	PRRII
popel av ě t	RSII
popel i t	RII
po pich ova t	PRII
po pis	PR
po pis ova t	PRII
po plach	PR
po plac ova t	PRII
po plak a t	PRII
po plat ek	PRI
po plat i t	PRII
po plaš i t	PRII
po plen i t	PRII
po plesk a t	PRII
po pliv a t	PRII
po plác a t	PRII
po plác á v a t	PRSSII
po plés t	PRI
po po hn a t	PPRII
po po jí t	PPRI
po po léz t	PPRI
po po nés t	PPRI
po po strk á v a t	PPRSSII
po po tah ova t	PPRII
po pouz e t	PRII
po poušt ě t	PRII
po po véz t	PPRI
po po víd a t	PPRII
po po šoup nou t	PPRII
po prask a t	PRII
po prask ova t	PRII
po prask á v a t	PRSSII
po pr a t	PRII
po prav ova t	PRII
po praš ova t	PRII
po prch á v a t	PRSSII
po pros i t	PRII
po prsk a t	PRII
po práš i t	PRII
po práš k ova t	PRIII
po ps a t	PRII
po pt a t	PRII
po pt á v a t	PRSSII
po pud i t	PRII
po puk a t	PRII
popular iz ova n ý	RSISI
po pust i t	PRII
po puz ova t	PRII
po pál i t	PRII
po pás t	PRI
po pích a t	PRII
po pích nou t	PRII
po pín a t	PRII
po pír a t	PRII
po pě v ova t	PRSII
po přá t	PRI
po př í t	PRII
po rad a	PRI
po rad c e	PRSI
po rad n a	PRSI
po ran i t	PRII
po ran ěn í	PRSI
po ran ěn ý	PRSI
po raz i t	PRII
po rob i t	PRII
po rod i t	PRII
po ros i t	PRII
po rouč e t	PRII
po roz um ě n í	PPRISI
po rub a t	PRII
po ruč i t	PRII
po ruč ník ova t	PRSII
po ruš i t	PRII
po ruš i teln ý	PRISI
po ruš ova t	PRII
po rv a t	PRII
po ráž e t	PRII
po rýp a t	PRII
po s chov á v a t	PPRSSII
po sed ě t	PRII
po sek a t	PRII
po sek nou t	PRII
po sek á v a t	PRSSII
po ser out k a	PRRII
po se čk a t	PPRII
po se čk á n í	PPRSSI
po sil ova t	PRII
po skak ova t	PRII
po skoč i t	PRII
po skvrn i t	PRII
po skvrň ova t	PRII
po skyt nou t	PRII
po skyt ova t	PRII
po sl a n ec	PRISI
po sled n í	PRSI
po slin i t	PRII
po slouch a t	PRII
po slouž i t	PRII
po sluch ač	PRS
po sluh ova t	PRII
po sluš n ě	PRSI
po smut n ě t	PRSII
po smí v a t	PRSII
po s níd a t	PPRII
po sol i t	PRII
po souz en í	PRSI
po s prav i t	PPRII
po srk á v a t	PRSSII
po s tah ova t	PPRII
po sta v en ý	PRSSI
po stač i t	PRII
po stač ova t	PRII
po stač uj íc í	PRSSI
po stih nou t	PRII
po stih ova t	PRII
po stih uj íc í	PRSSI
po ston á v a t	PRSSII
po stoup i t	PRII
po straš i t	PRII
po strk ova t	PRII
po strk á v a t	PRSSII
po stroj i t	PRII
po stroj ova t	PRII
po struh ova t	PRII
po strč i t	PRII
po stup ova t	PRII
po stá t	PRI
po stýsk a t	PRII
po střik ova t	PRII
po střík a t	PRII
po střík nou t	PRII
po střík á v a t	PRSSII
po stříl e t	PRII
po suz ova t	PRII
po svít i t	PRII
po svěc ova t	PRII
po svět i t	PRII
po syp a t	PRII
po syp á v a t	PRSSII
po síl a t	PRII
po síl i t	PRII
po sýp a t	PRII
pot	R
po tah ova t	PRII
po tem n ě t	PRSII
potenc iál	RS
po tisk nou t	PRII
pot i t	RII
po tlač i t	PRII
po tlač ova t	PRII
po tlouc i	PRI
po tlouk a t	PRII
po trav in a	PRSI
po tref en ý	PRSI
po trest a t	PRII
po trh a t	PRII
po trh nou t	PRII
po trh ova t	PRII
po trh á v a t	PRSSII
po trp ě t	PRII
po trv a t	PRII
po tráp i t	PRII
po tuch nou t	PRII
po tul ova t	PRII
po tup i t	PRII
po tvoř i t	PRII
po tvrd i t	PRII
po tvrz en í	PRSI
po tvrz ova t	PRII
po tvrz ová n í	PRSSI
po táh nou t	PRII
po táz a t	PRII
po týr a t	PRII
po těš en í	PRSI
po těš en ý	PRSI
po těš i t	PRII
po těš ova t	PRII
po třeb n ý	PRSI
po třeb ova t	PRII
po třep a t	PRII
po třep á v a t	PRSSII
po třešt i t	PRII
po třás a t	PRII
po třísk a t	PRII
po tř í t	PRII
po u kaz ova t	PPRII
po u káz a t	PPRII
po ulič ní	PRS
pout a t	RII
pout ník	RS
pout o	RS
po uč i t	PRII
po uč n ě	PRSI
po uč ova t	PRII
poušt ě t	RII
poušť	R
po u ží v a t	PPRSII
po vad i t	PRII
po vad nou t	PRII
po val eč ův	PRSI
po val i t	PRII
po vař i t	PRII
po vesel i t	PRII
po večeř e t	PRII
po vléc i	PRI
po vlék a t	PRII
po vlík a t	PRII
po vod eň	PRI
po vol an ý	PRSI
po vol a t	PRII
po vol en í	PRSI
po vol ova t	PRII
po vol á n í	PRSSI
po vol á v a t	PRSSII
po voz i t	PRII
po vrch	PR
po vrh nou t	PRII
po v sta t	PPRI
po v stá v a t	PPRSII
po vy léz t	PPRI
po vy ráž e t	PPRII
po vy skak ova t	PPRII
po vy skoč i t	PPRII
po vyš ova t	PRII
po vz bud i t	PPRII
po vz buz en í	PPRSI
po vz buz ova t	PPRII
po vz dych a t	PPRII
po vz dych á v a t	PPRSSII
po vz náš e t	PPRII
po vz nés t	PPRI
po vál e t	PRII
po vápn i t	PRII
po vá t	PRI
po váz a t	PRII
po víd a t	PRII
po ví t	PRI
po věd ě t	PRII
po věr a	PRI
po věs i t	PRII
po větř í	PRI
po věř i t	PRII
po věř ova t	PRII
po všim nou t	PRII
po za myk a t	PPRII
po za sta v i t	PPRSII
po za týk a t	PPRII
po z bý t	PPRI
po z bý v a t	PPRSII
pozd i t	RII
pozd n í	RSI
po zdrav	PR
po zdrav ova t	PRII
po z drž e t	PPRII
po z drž ova t	PPRII
po zdvih a t	PRII
po zdvih nou t	PRII
po zdvih ova t	PRII
pozd ě	RI
po ze pt a t	PPRII
po z has ín a t	PPRSII
po zlac ova t	PRII
po zlat i t	PRII
po z měň ova t	PPRII
po znam en a t	PRSII
po znam en á v a t	PRSSSII
po znač i t	PRII
po znám k a	PRII
po zor	PR
po zor ova t	PRII
po z pě v ova t	PPRSII
po z trác e t	PPRII
po zv a t	PRII
po zv á n í	PRSSI
po zů stá v a t	PPRSII
po čern i t	PRII
po čest n ý	PRSI
po čist i t	PRII
po čišť ova t	PRII
po čk a t	PRII
po čmár a t	PRII
po čur a t	PRII
po čár a t	PRII
po číh a t	PRII
po ďob a t	PRII
po řez a t	PRII
po řiz ova t	PRII
po řád ek	PRI
po řád n ý	PRSI
po řád n ě	PRSI
po říd i t	PRII
po šept á v a t	PRSSII
po šin ova t	PRII
po škleb ova t	PRII
po škoz en ý	PRSI
po škoz ova t	PRII
po škrob i t	PRII
po škub a t	PRII
po škub nou t	PRII
po škub ova t	PRII
po škub á v a t	PRSSII
po šoup nou t	PRII
po špin i t	PRII
po šplouch a t	PRII
po šplích a t	PRII
po štv a t	PRII
po štíp a t	PRII
po švih ova t	PRII
po ší v a t	PRSII
po šťouch nou t	PRII
po šťour a t	PRII
po ťap a t	PRII
po žad ova t	PRII
po žal ova t	PRII
po žehn a n ý	PRISI
po žehn a t	PRII
po žeh nou t	PRII
po žehn á n í	PRSSI
po žehn á v a t	PRSSII
po žeh ova t	PRII
po žád á n í	PRSSI
po žín a t	PRII
po ží v a t	PRSII
prach	R
prach y	RI
prac ova t	RII
prac ov ník	RSS
prac ová n í	RSSI
prac uj íc í	RSSI
pr a dl en a	RISSI
pra děd ek	PRI
pra děd eček	PRS
pra les	PR
pramen i t	RII
pra mál o	PRS
pr a n í	RISI
pras e	RI
pras i t	RII
prask a t	RII
prask nou t	RII
prask ot	RS
prav d a	RRI
prav i dl o	RISS
prav i t	RII
prav ý	RI
pra věk ý	PRI
praš ník ov ý	RSSI
praž i t	RII
prch a t	RII
prch a v ý	RISI
prch nou t	RII
prd nou t	RII
prepar ova t	RII
privat iz ac e	RSSI
privat iz ova t	RSII
pro bd í t	PRII
problem at ik a	RSSI
problem at ič n ost	RSSSS
pro blesk nou t	PRII
pro blesk ova t	PRII
pro blesk á v a t	PRSSII
problém	R
problém ov ý	RSI
pro blýsk a t	PRII
pro blýsk nou t	PRII
pro bod a t	PRII
pro bod nou t	PRII
pro bod á v a t	PRSSII
pro boj ova t	PRII
pro boj ová v a t	PRSSII
pro bouz e t	PRII
pro boř i t	PRII
pro bud i t	PRII
pro bíh a t	PRII
pro běh nou t	PRII
pro běl i t	PRII
pro běl á v a t	PRSSII
pro ced i t	PRII
proces	R
pro cez ova t	PRII
pro chlad nou t	PRII
pro chlast a t	PRII
pro chod i t	PPII
pro choz en ý	PRSI
pro chví v a t	PRSII
pro chvě t	PRI
pro cház e t	PPII
pro cház k a	PPII
pro cl í t	PRII
pro cour a t	PRII
pro cvak a t	PRII
pro cvak nou t	PRII
pro cvak á v a t	PRSSII
pro cvič i t	PRII
pro cvič ova t	PRII
pro cít i t	PRII
pro dlouž en á	PRSS
pro dlouž en ý	PRSI
pro dlouž i t	PRII
pro dluž ova t	PRII
pro duk c e	PRSI
pro duk ova t	PRII
pro duk č n í	PRSSI
pro děl á v a t	PRSSII
pro děr av ě t	PRSII
pro dř í t	PRII
profil ova t	RII
pro filtr ova t	PRII
pro financ ová v á n í	PRSSSSI
pro flák a t	PRII
pro flák nou t	PRII
pro fouk a t	PRII
pro fouk nou t	PRII
pro fouk á v a t	PRSSII
pro fuk ova t	PRII
pro gram	PR
pro haz ova t	PRII
pro hlaš ova t	PRII
pro hled a t	PRII
pro hlub ova t	PRII
pro hlás i t	PRII
pro hláš en ý	PRSI
pro hléd a t	PRII
pro hléd nou t	PRII
pro hlíd a t	PRII
pro hlíd k a	PRII
pro hmat á v a t	PRSSII
pro hmát nou t	PRII
pro hní t	PRI
pro hní v a t	PRSII
pro hod i t	PRII
pro hospod ař i t	PRSII
pro hrab ova t	PRII
pro hrab á v a t	PRSSII
pro hryz a t	PRII
pro hryz nou t	PRII
pro hád a t	PRII
pro hán ě t	PRII
pro ház e t	PRII
pro hýb a t	PRII
pro hřeš i t	PRII
pro hřeš ova t	PRII
pro hřá t	PRI
pro jedn a t	PRII
pro jedn á v a t	PRSSII
pro jekt	PR
pro jekt ant	PRS
pro jekt ova t	PRII
pro je t	PRI
pro jev i t	PRII
pro jev ova t	PRII
pro jezd i t	PRII
pro jíd a t	PRII
pro jím a t	PRII
pro jí t	PRI
pro jížd ě t	PRII
pro kaz a teln ě	PRISI
pro kaz ova t	PRII
pro klep a t	PRII
pro klest i t	PRII
pro klesť ova t	PRII
pro klešť ova t	PRII
pro klouz nou t	PRII
pro klov a t	PRII
pro klub a t	PRII
pro kluz ova t	PRII
pro klád a t	PRII
pro klí t	PRI
pro kmit nou t	PRII
pro kop a t	PRII
pro kop nou t	PRII
pro kop á v a t	PRSSII
pro kouk nou t	PRII
pro kous a t	PRII
pro kous nou t	PRII
pro kous á v a t	PRSSII
pro kouř i t	PRII
pro krm i t	PRII
pro kus ova t	PRII
pro kvét a t	PRII
pro káz a t	PRII
pro křeh nou t	PRII
pro křeh nu t í	PRSII
pro křič e t	PRII
pro len oš i t	PRSII
pro let ě t	PRII
pro lis ova t	PRII
pro list ova t	PRII
pro lom i t	PRII
pro lož i t	PRII
pro lám a t	PRII
pro lé v a t	PRSII
pro léz a t	PRII
pro léz t	PRI
pro lín a t	PRII
pro lí t	PRI
pro lít a t	PRII
pro lít nou t	PRII
pro lí v a t	PRSII
pro mast i t	PRII
pro mas ír ova t	PRSII
pro maz a t	PRII
pro mačk a t	PRII
pro mačk á v a t	PRSSII
pro mař i t	PRII
pro mešk a t	PRII
pro mlouv a t	PRII
pro mls a t	PRII
pro mluv i t	PRII
pro mlč e t	PRII
pro mlč ova t	PRII
pro modr a t	PRII
pro mok nou t	PRII
pro moč en ý	PRSI
pro moč i t	PRII
pro mrh a t	PRII
pro mysl e t	PRII
pro máz nou t	PRII
pro máč e t	PRII
pro mích a t	PRII
pro míj e t	PRII
pro mý t	PRI
pro mýt i t	PRII
pro mý v a t	PRSII
pro měn a	PRI
pro měn i t	PRII
pro měň ova t	PRII
pro měř i t	PRII
pro na jím a t	PPRII
pro na jím a teln ý	PPRISI
pro ná sled ova t	PPRII
pro nés t	PRI
pro pacht ova t	PRII
pro pad a t	PRII
pro pad l o	PRSS
pro pad nou t	PRII
pro pad á v a t	PRSSII
pro pal ova t	PRII
pro pař i t	PRII
pro paš ova t	PRII
pro pich ova t	PRII
pro pil ova t	PRII
pro pis ova t	PRII
pro plat i t	PRII
pro plav a t	PRII
pro plav i t	PRII
pro plác e t	PRII
pro plét á v a t	PRSSII
pro plíž i t	PRII
pro plýtv a t	PRII
pro pot i t	PRII
pro poušt ě n í	PRISI
pro poušt ě t	PRII
pro po víd a t	PPRII
pro prac ova t	PRII
pro prac ová v a t	PRSSII
pro ps a t	PRII
pro puk a t	PRII
pro puk nou t	PRII
pro pust i t	PRII
pro pál i t	PRII
pro péc i	PRI
pro pích a t	PRII
pro pích nou t	PRII
pro pích á v a t	PRSSII
pro pír a t	PRII
pro pěst ova t	PRII
pro půjč ova t	PRII
pro raz i t	PRII
pro rv a t	PRII
pro ráž e t	PRII
pro rý t	PRI
pro rý v a t	PRSII
pro růst a t	PRII
pro sak ova t	PRII
pro sch nou t	PRII
pro sed ě t	PRII
pro sek a t	PRII
pro sek nou t	PRII
pro sek á v a t	PRSSII
pros i t	RII
pro skak ova t	PRII
pro skoč i t	PRII
pro slav i t	PRII
pro slech nou t	PRII
pro sl ov	PRS
pro slun i t	PRII
pro slíd i t	PRII
pro sn í t	PRII
pro sol i t	PRII
pro soud i t	PRII
pro spekul ova t	PRII
pro ston a t	PRII
pro strk a t	PRII
pro strk ova t	PRII
pro strk á v a t	PRSSII
pro strč i t	PRII
pro stud ova t	PRII
pro stud ová n í	PRSSI
pro styd nou t	PRII
pro stěh ova t	PRII
pro střed ek	PRI
pro střed k ova t	PRIII
pro střed í	PRI
pro střel i t	PRII
pro střel ova t	PRII
pro střih á v a t	PRSSII
pro střík nou t	PRII
pro stříl e t	PRII
pro svít i t	PRII
pro syp a t	PRII
pro syp á v a t	PRSSII
pro sák nou t	PRII
pro síř i t	PRII
pro sýp a t	PRII
pro tah ova t	PRII
pro tanc ova t	PRII
pro tisk nou t	PRII
pro tlach a t	PRII
pro tlač i t	PRII
pro tlač ova t	PRII
pro tlouc i	PRI
pro tlouk a t	PRII
pro t nou t	PIII
pro toč i t	PRII
pro trp ě t	PRII
pro táh nou t	PRII
pro táč e t	PRII
pro téc i	PRI
pro třás t	PRI
pro tř í t	PRII
prout k ař i t	RISII
prouž ek	RI
prouž k ova t	RIII
pro val ova t	PRII
pro va nou t	PRII
pro vin i t	PRII
pro vlh nou t	PRII
pro vlh č i t	PRSII
pro vléc i	PRI
pro vlék a t	PRII
pro vlík a t	PRII
pro vok ova t	PRII
pro vol a t	PRII
pro vol á v a t	PRSSII
pro von ě t	PRII
pro voň ova t	PRII
pro vrt a t	PRII
pro vrt á v a t	PRSSII
pro vz dych a t	PPRII
pro vál e t	PRII
pro váž e t	PRII
pro ví v a t	PRSII
pro větr a t	PRII
pro věř i t	PRII
pro zař ova t	PRII
pro z kouš e t	PPRII
pro z pyt ova t	PPRII
pro z pě v ova t	PPRSII
pro z rad i t	PPRII
pro z raz ova t	PPRII
pro zář i t	PRII
pro zív a t	PRII
pro čechr a t	PRII
