SIG22	dvojdenně	ěnnedjovd	dv oj den n ě	
COMPOUND	třicetičlenné	énnelčiteciřt	tř i cet i člen n é	
COMPOUND	desetičlenné	énnelčitesed	deset i člen n é	
COMPOUND	dvousetčlenné	énnelčtesuovd	dv ou set člen n é	
COMPOUND	dvoučlenné	énnelčuovd	dv ou člen n é	
SIG22	neměnné	énněmen	ne měn n é	
COMPOUND	krytosemenné	énnemesotyrk	kryt o semen n é	
SIG22	výměnné	énněmýv	vý měn n é	
ROOTWORD2	penne	ennep	penn e	
COMPOUND	tenkostěnné	énnětsoknet	tenk o stěn n é	
ROOTWORD2	cayenne	enneyac	cayenn e	
SIG22	činné	énnič	čin n é	
SIG22	činně	ěnnič	čin n ě	
SIG22	nečinně	ěnničen	ne čin n ě	
SIG22	příčinné	énničířp	pří čin n é	
SIG22	příčinně	ěnničířp	pří čin n ě	
SIG22	účinné	énničú	ú čin n é	
SIG22	účinně	ěnničú	ú čin n ě	
SIG22	součinné	énničuos	sou čin n é	
PDTINFLECT	rodinné	énnidor	rod in n é	
SIG22	nevinně	ěnniven	ne vin n ě	
PDTINFLECT	povinné	énnivop	po vin n é	
COMPOUND	krátkovlnné	énnlvoktárk	krát k o vln n é	
SIG22	pohonné	énnohop	po hon n é	
COMPOUND	protizákonné	énnokázitorp	proti zá kon n é	
SIG22	starozákonně	ěnnokázorats	star o zá kon n ě	
PDTINFLECT	výkonné	énnokýv	vý kon n é	
ROOTWORD3	jablonné	énnolbaj	jablon n é	
SIG22	úhrnné	énnrhú	ú hrn n é	
COMPOUND	jemnozrnné	énnrzonmej	jemn o zrn n é	
COMPOUND	pětistrunné	énnurtsitěp	pět i strun n é	
SIG22	oné	éno	on é	
ROOTWORD3	vodafone	enofadov	vodafon e	
COMPOUND	smartphone	enohptrams	smart phon e	
SIG22	prachmilióne	enóilimhcarp	prach milión e	
SIG22	kujóne	enójuk	kujón e	
SIG22	prachkujóne	enójukhcarp	prach kujón e	
SIG22	koně	ěnok	kon ě	
PDTINFLECT	zákoně	ěnokáz	zá kon ě	
PDTINFLECT	zóně	ěnóz	zón ě	
PDTINFLECT	sezoně	ěnozes	sezon ě	
PDTINFLECT	sezóně	ěnózes	sezón ě	
SIG22	kápne	enpák	káp ne	
SIG22	klapne	enpalk	klap ne	
SIG22	sklapne	enpalks	s klap n e	
SIG22	trapné	énpart	trap n é	
SIG22	přepne	enpeřp	pře p n e	
SIG22	štěpně	ěnpětš	štěp n ě	
SIG22	uštipně	ěnpitšu	u štip n ě	
SIG22	schopné	énpohcs	s chop n é	
COMPOUND	akceschopné	énpohcsecka	akce s chop n é	
SIG22	neschopné	énpohcsen	ne s chop n é	
COMPOUND	koupěschopné	énpohcsěpuok	koup ě s chop n é	
COMPOUND	usnášeníschopné	énpohcsínešánsu	u s náš en í s chop n é	
SIG22	útrpně	ěnprtú	ú trp n ě	
SIG22	stupně	ěnputs	stup n ě	
PDTINFLECT	odstupné	énputsdo	od stup n é	
SIG22	vzestupné	énputsezv	vze stup n é	
SIG22	postupné	énputsop	po stup n é	
SIG22	postupně	ěnputsop	po stup n ě	
SIG22	vstupné	énputsv	v stup n é	
SIG22	rýpne	enpýr	rýp ne	
SIG22	lékárně	ěnrákél	lék ár n ě	
SIG22	marně	ěnram	mar n ě	
SIG22	kavárně	ěnrávak	kav ár n ě	
SIG22	továrně	ěnrávot	továr n ě	
SIG22	tvárné	énrávt	tvár n é	
SIG22	brně	ěnrb	brn ě	
SIG22	stříbrné	énrbířts	stříbr n é	
SIG22	černé	énreč	čern é	
PDTINFLECT	jaderné	énredaj	jader n é	
COMPOUND	termojaderné	énredajomret	term o jader n é	
COMPOUND	mnohaciferné	énreficahonm	mnoh a cifer n é	
SIG22	malicherné	énrehcilam	malicher n é	
SIG22	nádherně	ěnrehdán	nádher n ě	
PDTINFLECT	záměrně	ěnrěmáz	zá měr n ě	
SIG22	poměrně	ěnrěmop	po měr n ě	
SIG22	nepoměrně	ěnrěmopen	ne po měr n ě	
SIG22	neúměrně	ěnrěmúen	ne ú měr n ě	
SIG22	průměrné	énrěmůrp	prů měr n é	
PDTINFLECT	průměrně	ěnrěmůrp	prů měr n ě	
SIG22	věrně	ěnrěv	věr n ě	
SIG22	důvěrné	énrěvůd	dů věr n é	
SIG22	důvěrně	ěnrěvůd	dů věr n ě	
SIG22	mizerné	énrezim	mizer n é	
SIG22	mírně	ěnrím	mír n ě	
SIG22	smírné	énríms	s mír n é	
SIG22	nesmírně	ěnrímsen	ne s mír n ě	
SIG22	obšírně	ěnríšbo	ob šír n ě	
SIG22	mrně	ěnrm	mrn ě	
SIG22	odborné	énrobdo	od bor n é	
SIG22	odborně	ěnrobdo	od bor n ě	
SIG22	výborně	ěnrobýv	vý bor n ě	
SIG22	záporné	énropáz	zá por n é	
SIG22	úsporné	énropsú	ú spor n é	
SIG22	superúsporně	ěnropsúrepus	super ú spor n ě	
COMPOUND	uhlotvorné	énrovtolhu	uhl o tvor n é	
SIG22	potvorně	ěnrovtop	po tvor n ě	
SIG22	divotvorné	énrovtovid	div o tvor n é	
SIG22	pozorně	ěnrozop	po zor n ě	
SIG22	patrné	énrtap	patr n é	
SIG22	patrně	ěnrtap	patr n ě	
SIG22	vnitrné	énrtinv	v nitr n é	
ROOTWORD3	melbourne	enruoblem	melbourne	
SIG22	turné	énrut	turné	
COMPOUND	miniturné	énrutinim	mini turné	
COMPOUND	intersportturné	énruttropsretni	inter sport turné	
SIG22	škvrně	ěnrvkš	škvr n ě	
SIG22	básně	ěnsáb	básn ě	
SIG22	časně	ěnsač	čas n ě	
SIG22	předčasné	énsačdeřp	před čas n é	
PDTINFLECT	dočasně	ěnsačod	do čas n ě	
SIG22	současné	énsačuos	sou čas n é	
SIG22	současně	ěnsačuos	sou čas n ě	
SIG22	jasné	énsaj	jas n é	
SIG22	jasně	ěnsaj	jas n ě	
SIG22	souhlasně	ěnsalhuos	sou hlas n ě	
SIG22	krásné	énsárk	krás n é	
SIG22	krásně	ěnsárk	krás n ě	
SIG22	nakrásně	ěnsárkan	na krás n ě	
SIG22	čarokrásné	énsárkorač	čar o krás n é	
SIG22	děsné	énsěd	děs n é	
SIG22	děsně	ěnsěd	děs n ě	
SIG22	klesne	enselk	kles ne	
SIG22	přesné	énseřp	přesn é	
SIG22	přesně	ěnseřp	přesn ě	
SIG22	těsné	énsět	těsn é	
PDTINFLECT	těsně	ěnsět	těsn ě	
PDTINFLECT	písně	ěnsíp	písn ě	
SIG22	přísné	énsířp	přísn é	
SIG22	přísně	ěnsířp	přísn ě	
COMPOUND	dalekonosné	énsonokelad	dal ek o nos n é	
SIG22	výnosné	énsonýv	vý nos n é	
SIG22	drsné	énsrd	drs n é	
SIG22	drsně	ěnsrd	drs n ě	
SIG22	usně	ěnsu	usn ě	
COMPOUND	prostopášné	énšápotsorp	prost o páš n é	
SIG22	strašné	énšarts	straš n é	
SIG22	strašně	ěnšarts	straš n ě	
SIG22	vášně	ěnšáv	vášn ě	
SIG22	falešné	énšelaf	faleš n é	
SIG22	směšně	ěnšěms	směš n ě	
SIG22	spěšně	ěnšěps	spěš n ě	
SIG22	prospěšné	énšěpsorp	pro spěš n é	
SIG22	úspěšné	énšěpsú	ú spěš n é	
SIG22	úspěšně	ěnšěpsú	ú spěš n ě	
PDTINFLECT	odlišné	énšildo	od liš n é	
SIG22	odlišně	ěnšildo	od liš n ě	
SIG22	rozkošné	énšokzor	roz koš n é	
SIG22	velkodušně	ěnšudoklev	vel k o duš n ě	
COMPOUND	malodušné	énšudolam	mal o duš n é	
SIG22	vzdušné	énšudzv	vz duš n é	
SIG22	vzdušně	ěnšudzv	vz duš n ě	
COMPOUND	protivzdušné	énšudzvitorp	proti vz duš n é	
SIG22	slušné	énšuls	sluš n é	
SIG22	slušně	ěnšuls	sluš n ě	
SIG22	příslušné	énšulsířp	pří sluš n é	
SIG22	poslušně	ěnšulsop	po sluš n ě	
SIG22	pyšné	énšyp	pyš n é	
SIG22	pyšně	ěnšyp	pyš n ě	
SIG22	malátně	ěntálam	malát n ě	
SIG22	platné	éntalp	plat n é	
COMPOUND	právoplatné	éntalpovárp	práv o plat n é	
SIG22	špatné	éntapš	špatn é	
SIG22	špatně	ěntapš	špatn ě	
SIG22	obratně	ěntarbo	ob rat n ě	
SIG22	podstatné	éntatsdop	pod sta t n é	
SIG22	podstatně	ěntatsdop	pod stat n ě	
SIG22	ostatně	ěntatso	o stat n ě	
PDTINFLECT	samostatné	éntatsomas	sam o stat n é	?
SIG22	samostatně	ěntatsomas	sam o stat n ě	
SIG22	privátně	ěntávirp	priv át n ě	
SIG22	posvátné	éntávsop	po svát n é	
SIG22	octne	entco	o ct ne	
SIG22	četné	énteč	čet n é	
SIG22	přečetné	éntečeřp	pře čet n é	
SIG22	nadpočetné	éntečopdan	nad po čet n é	
SIG22	málopočetně	ěntečopolám	mál o po čet n ě	
SIG22	nesčetné	éntečsen	ne s čet n é	
SIG22	včetně	ěntečv	v čet n ě	
SIG22	přešlechetné	éntehcelšeřp	pře šlechet n é	
SIG22	pietně	ěnteip	piet n ě	
SIG22	pijetně	ěntejip	pijet n ě	
SIG22	obojetné	éntejobo	ob o j e t n é	
SIG22	čtvrtletně	ěnteltrvtč	čtvrt let n ě	
SIG22	vylétne	entélyv	vy lét ne	
SIG22	zpětné	éntěpz	zpět n é	
SIG22	zpětně	ěntěpz	zpět n ě	
SIG22	konkrétně	ěntérknok	kon krét n ě	
SIG22	soucitně	ěnticuos	sou cit n ě	
SIG22	kvalitně	ěntilavk	kval it n ě	
PDTINFLECT	pitné	éntip	pi t n é	
COMPOUND	ptakořitné	éntiřokatp	ptak o řit n é	
SIG22	exaktně	ěntkaxe	ex akt n ě	
SIG22	perfektně	ěntkefrep	per fekt n ě	
SIG22	elegantně	ěntnagele	eleg ant n ě	
SIG22	arogantně	ěntnagora	arogantn ě	
SIG22	stoprocentně	ěntnecorpots	st o procent n ě	
SIG22	latentně	ěntnetal	lat ent n ě	
SIG22	ochotně	ěntohco	ochot n ě	
SIG22	neochotně	ěntohcoen	ne o chot n ě	
SIG22	překotně	ěntokeřp	pře kot n ě	
SIG22	samotné	éntomas	sam ot n é	
SIG22	notně	ěnton	notn ě	
SIG22	jednotně	ěntondej	jedn ot n ě	
SIG22	hodnotné	éntondoh	hod n ot n é	
SIG22	hodnotně	ěntondoh	hod n ot n ě	
SIG22	nehodnotně	ěntondohen	ne hod n ot n ě	
SIG22	plnohodnotné	éntondohonlp	pln o hod n ot n é	
PDTINFLECT	zdravotně	ěntovardz	zdrav ot n ě	
SIG22	prvotně	ěntovrp	prv ot n ě	
SIG22	šeptne	entpeš	šept ne	
SIG22	účastně	ěntsačú	ú čast n ě	
SIG22	vlastně	ěntsalv	vlast n ě	
SIG22	propastné	éntsaporp	pro past n é	
SIG22	šťastně	ěntsaťš	šťast n ě	
SIG22	čestně	ěntseč	čest n ě	
SIG22	počestné	éntsečop	po čest n é	
SIG22	bolestné	éntselob	bol est n é	
SIG22	bolestně	ěntselob	bol est n ě	
PDTINFLECT	trestné	éntsert	trest n é	
SIG22	pověstné	éntsěvop	po věst n é	
SIG22	pojistné	éntsijop	po jist n é	
SIG22	šestnáctimístně	ěntsímitcántseš	šest náct i míst n ě	
COMPOUND	šestimístné	éntsímitseš	šest i míst n é	
COMPOUND	dvoumístné	éntsímuovd	dv ou míst n é	
SIG22	radostně	ěntsodar	rad ost n ě	
SIG22	úzkostně	ěntsokzú	úz k ost n ě	
SIG22	přežalostně	ěntsolažeřp	pře žal ost n ě	
SIG22	vícerychlostně	ěntsolhcyrecív	více rychl ost n ě	
SIG22	milostné	éntsolim	mil ost n é	
SIG22	slavnostně	ěntsonvals	slav n ost n ě	
SIG22	ztloustne	entsuoltz	z tloust n e	
SIG22	šustne	entsuš	šust ne	
ROOTWORD3	deštné	éntšed	dešt n é	
SIG22	absolutně	ěntulosba	absolut n ě	
SIG22	smutné	éntums	smut n é	
SIG22	smutně	ěntums	smut n ě	
SIG22	nutné	éntun	nut n é	
SIG22	nutně	ěntun	nut n ě	
SIG22	ukrutně	ěnturku	u krut n ě	
SIG22	bytné	éntyb	by t n é	
SIG22	nezbytné	éntybzen	ne z by t n é	
SIG22	chytne	entyhc	chyt ne	
PDTINFLECT	poskytne	entyksop	po skyt n e	
SIG22	koruně	ěnurok	korun ě	
SIG22	trůně	ěnůrt	trůn ě	
SIG22	tůně	ěnůt	tůn ě	
SIG22	vůně	ěnův	vůn ě	
SIG22	zábavné	énvabáz	zá bav n é	
PDTINFLECT	nedávné	énváden	ne dávn é	
SIG22	ohavné	énvaho	ohav n é	
SIG22	hlavně	ěnvalh	hlav n ě	
SIG22	slavné	énvals	slav n é	
SIG22	slavně	ěnvals	slav n ě	
SIG22	mávne	envám	máv n e	
SIG22	neúnavně	ěnvanúen	ne ú nav n ě	
SIG22	přepravné	énvarpeřp	pře prav n é	
SIG22	průmyslověprávně	ěnvárpěvolsymůrp	prů mysl ov ě práv n ě	
SIG22	správné	énvárps	s práv n é	
SIG22	správně	ěnvárps	s práv n ě	
SIG22	nesprávné	énvárpsen	ne s práv n é	
PDTINFLECT	zjevně	ěnvejz	z jev n ě	
SIG22	pevné	énvep	pevn é	
SIG22	pevně	ěnvep	pevn ě	
COMPOUND	trojbarevné	énverabjort	tr oj barev n é	
SIG22	chladnokrevně	ěnverkondalhc	chlad n o krev n ě	
COMPOUND	plnokrevné	énverkonlp	pln o krev n é	
SIG22	bezkrevné	énverkzeb	bez krev n é	
SIG22	dvouvrstevně	ěnvetsrvuovd	dv ou vrstev n ě	
SIG22	divné	énvid	div n é	
SIG22	divně	ěnvid	div n ě	
SIG22	podivné	énvidop	po div n é	
SIG22	podivně	ěnvidop	po div n ě	
SIG22	vyplivne	envilpyv	vy pliv ne	
SIG22	vlivně	ěnvilv	v liv n ě	
SIG22	relativně	ěnvitaler	relat iv n ě	
SIG22	definitivně	ěnvitinifed	de fin it iv n ě	
SIG22	pozitivně	ěnvitizop	pozit iv n ě	
SIG22	objektivně	ěnvitkejbo	ob jekt iv n ě	
SIG22	subjektivně	ěnvitkejbus	sub jekt iv n ě	
SIG22	pracovně	ěnvocarp	prac ov n ě	
SIG22	následovně	ěnvodelsán	ná sled ov n ě	
SIG22	duchovně	ěnvohcud	duch ov n ě	
SIG22	šikovně	ěnvokiš	šik ov n ě	
SIG22	šenkovně	ěnvokneš	šenk ov n ě	
SIG22	královně	ěnvolárk	král ov n ě	
SIG22	usilovně	ěnvolisu	u sil ov n ě	
SIG22	slovně	ěnvols	slov n ě	
SIG22	doslovně	ěnvolsod	do slov n ě	
SIG22	výslovně	ěnvolsýv	vý slov n ě	
SIG22	nevýslovné	énvolsýven	ne vý slov n é	
PDTINFLECT	sněmovně	ěnvoměns	s něm ovn ě	
SIG22	rovné	énvor	rovn é	
SIG22	úrovně	ěnvorú	ú rovn ě	
SIG22	ošetřovně	ěnvořtešo	o šetř ov n ě	
SIG22	špásovně	ěnvosápš	špás ov n ě	
SIG22	kurzovně	ěnvozruk	kurz ovn ě	
SIG22	neodmluvně	ěnvulmdoen	ne od mluv n ě	
SIG22	nemluvně	ěnvulmen	ne mluv n ě	
SIG22	omluvně	ěnvulmo	o mluv n ě	
PDTINFLECT	smluvně	ěnvulms	s mluv n ě	
PDTINFLECT	paradoxně	ěnxodarap	para dox n ě	
ROOTWORD3	wayne	enyaw	wayne	
SIG22	japabyne	enybapaj	ja pa by ne	
ROOTWORD3	dýně	ěnýd	dýn ě	
ROOTWORD3	kdyně	ěnydk	kdyn ě	
SIG22	londýně	ěnýdnol	londýn ě	
SIG22	hospodyně	ěnydopsoh	hospod yn ě	
SIG22	kolegyně	ěnygelok	koleg yn ě	
SIG22	zahyne	enyhaz	za hyn e	
ROOTWORD3	bechyně	ěnyhceb	bechyn ě	
SIG22	kuchyně	ěnyhcuk	kuchyn ě	
COMPOUND	velkokuchyně	ěnyhcukoklev	vel k o kuchyn ě	
SIG22	bohyně	ěnyhob	boh yně	
SIG22	poradkyně	ěnykdarop	po rad k yn ě	
SIG22	vůdkyně	ěnykdův	vůd kyn ě	
SIG22	přítelkyně	ěnykletířp	přítel kyn ě	
SIG22	otrokyně	ěnykorto	otrok yn ě	
SIG22	pastorkyně	ěnykrotsap	past or kyn ě	
SIG22	smíchotvorkyně	ěnykrovtohcíms	smích o tvor kyn ě	
SIG22	jeskyně	ěnyksej	jeskyn ě	
ROOTWORD3	volyně	ěnylov	volyně	
SIG22	plyne	enylp	ply n e	
SIG22	splyne	enylps	s ply n e	
SIG22	vyplyne	enylpyv	vy ply n e	
ROOTWORD3	ruzyně	ěnyzur	ruzyn ě	
SIG22	bázně	ěnzáb	bá zn ě	
SIG22	výrazné	énzarýv	vý raz n é	
SIG22	výrazně	ěnzarýv	vý raz n ě	
SIG22	závazné	énzaváz	zá vaz n é	
SIG22	vyvázne	enzávyv	vy váz ne	
SIG22	líbezně	ěnzebíl	líb ez n ě	
SIG22	nalezne	enzelan	na lez ne	
PDTINFLECT	vítězné	énzětív	vítěz n é	
SIG22	vítězně	ěnzětív	vítěz n ě	
COMPOUND	spoluvězně	ěnzěvulops	spolu věz n ě	
SIG22	vyřízne	enzířyv	vy říz ne	
SIG22	seriózně	ěnzóires	serióz n ě	
SIG22	hrozné	énzorh	hroz n é	
SIG22	hrozně	ěnzorh	hroz n ě	
SIG22	mrzne	enzrm	mrz ne	
SIG22	zmrzne	enzrmz	z mrz ne	
SIG22	příbuzné	énzubířp	příbuz n é	
SIG22	různé	énzůr	různ é	
SIG22	různě	ěnzůr	různ ě	
SIG22	trýzně	ěnzýrt	trýzn ě	
SIG22	snažně	ěnžans	snaž n ě	
SIG22	vážné	énžáv	váž n é	
SIG22	vážně	ěnžáv	váž n ě	
PDTINFLECT	závažné	énžaváz	zá važ n é	
SIG22	převážně	ěnžáveřp	pře váž n ě	
COMPOUND	lehkovážné	énžávokhel	lehk o váž n é	
SIG22	rozvážně	ěnžávzor	roz váž n ě	
SIG22	běžné	énžěb	běž n é	
SIG22	běžně	ěnžěb	běž ně	
PDTINFLECT	předběžné	énžěbdeřp	před běž n é	
SIG22	souběžně	ěnžěbuos	sou běž n ě	
PDTINFLECT	průběžně	ěnžěbůrp	prů běž n ě	
SIG22	přibližně	ěnžilbiřp	při bliž n ě	
PDTINFLECT	obtížné	énžítbo	ob tíž n é	
SIG22	obtížně	ěnžítbo	ob tíž n ě	
SIG22	možné	énžom	možn é	
SIG22	nemožné	énžomen	ne mož n é	
SIG22	tržně	ěnžrt	trž n ě	
SIG22	dlužné	énžuld	dluž n é	
SIG22	záslužně	ěnžulsáz	zá služ n ě	
SIG22	družné	énžurd	druž n é	
SIG22	podružné	énžurdop	po druž n é	
SIG22	nepružné	énžurpen	ne pruž n é	
ROOTWORD3	joe	eoj	joe	
COMPOUND	tachypnoe	eonpyhcat	tachypnoe	?
ROOTWORD2	cape	epac	cap e	
PDTINFLECT	chápe	epáhc	cháp e	
SIG22	chlape	epalhc	chlap e	
PDTINFLECT	etapě	ěpate	etap ě	
SIG22	lépe	epél	lép e	
COMPOUND	sebelépe	epélebes	seb e lépe	
SIG22	nejlépe	epéljen	nej lép e	
SIG22	zaklepe	epelkaz	za klep e	
SIG22	odklepe	epelkdo	od klep e	
SIG22	sklepě	ěpelks	sklep ě	
SIG22	slepé	épels	slep é	
COMPOUND	šesticípé	épícitseš	šest i cíp é	
SIG22	štípe	epítš	štíp e	
SIG22	kempe	epmek	kemp e	
ROOTWORD2	tempe	epmet	temp e	
SIG22	lumpe	epmul	lump e	
SIG22	hadrlumpe	epmulrdah	hadr lump e	
SIG22	skyeurope	eporueyks	sky europe	
SIG22	evropě	ěporve	evrop ě	
SIG22	stopě	ěpots	stop ě	
SIG22	seppe	eppes	sepp e	
SIG22	úpě	ěpú	úp ě	
ROOTWORD3	kupé	épuk	kupé	
SIG22	chalupě	ěpulahc	chalup ě	
SIG22	doupě	ěpuod	doup ě	
SIG22	houpe	epuoh	houp e	
SIG22	koupě	ěpuok	koup ě	
SIG22	hloupé	épuolh	hloup é	
SIG22	poupě	ěpuop	poup ě	
SIG22	tupě	ěput	tup ě	
SIG22	poincaré	éracniop	poincaré	
ROOTWORD3	shakespeare	eraepsekahs	shakespear e	
SIG22	polgáre	eráglop	polgár e	
ROOTWORD2	pare	erap	par e	
SIG22	kašpare	erapšak	kašpar e	
SIG22	staré	érats	star é	
SIG22	beztvaré	éravtzeb	bez tvar é	
COMPOUND	hardware	erawdrah	hard ware	
SIG22	software	erawtfos	soft ware	
ROOTWORD2	timbre	erbmit	timbr e	
SIG22	dobré	érbod	dobr é	
ROOTWORD2	padre	erdap	padr e	padre
SIG22	štědré	érdětš	štědr é	
ROOTWORD2	cidre	erdic	cidr e	???
SIG22	modré	érdom	modr é	
COMPOUND	tmavomodré	érdomovamt	tmav o modr é	
SIG22	moudré	érduom	moudr é	
SIG22	bere	ereb	ber e	
SIG22	nabere	ereban	na ber e	
SIG22	sebere	erebes	se ber e	
SIG22	nesebere	erebesen	ne se ber e	
SIG22	probere	ereborp	pro ber e	
SIG22	šofére	eréfoš	šofér e	
SIG22	veškeré	érekšev	veš k er é	
SIG22	lucipere	erepicul	luci per e	
SIG22	vysere	eresyv	vy ser e	
SIG22	které	éretk	kter é	
SIG22	některé	éretkěn	ně kter é	
SIG22	sežere	erežes	se žer e	
SIG22	čiré	érič	čir é	
SIG22	širé	ériš	šir é	
SIG22	mokré	érkom	mok r é	
ROOTWORD2	hore	eroh	hor e	
PDTINFLECT	skóre	eróks	skóre	
SIG22	more	erom	more	
SIG22	signore	erongis	signor e	
SIG22	siňore	eroňis	siňor e	
SIG22	moore	eroom	moore	
SIG22	aurore	erorua	aurore	
SIG22	doktore	erotkod	doktor e	
ROOTWORD3	pierre	erreip	pierr e	
SIG22	mindcure	erucdnim	mindcure	
SIG22	kurýre	erýruk	kurýr e	
SIG22	hvězdáře	eřádzěvh	hvězd ář e	
SIG22	žháře	eřáhž	žh ář e	
PDTINFLECT	jaře	eřaj	jař e	
SIG22	lékaře	eřakél	lék ař e	
PDTINFLECT	brankáře	eřáknarb	bran k ář e	
SIG22	taškáře	eřákšat	taš k ář e	
SIG22	sedláře	eřáldes	sed l ář e	
SIG22	kanceláře	eřálecnak	kancelář e	
SIG22	exempláře	eřálpmexe	exempl ář e	
SIG22	čtenáře	eřánetč	čt en ář e	
SIG22	semináře	eřánimes	semin ář e	
PDTINFLECT	novináře	eřánivon	nov in ář e	
SIG22	milionáře	eřánoilim	milion ář e	
SIG22	brašnáře	eřánšarb	brašn ář e	
SIG22	mlynáře	eřánylm	ml yn ář e	
SIG22	hadráře	eřárdah	hadr ář e	
SIG22	honoráře	eřáronoh	honor ář e	
SIG22	kapsáře	eřáspak	kaps ář e	
PDTINFLECT	komentáře	eřátnemok	koment ář e	
SIG22	staře	eřats	stař e	
ROOTWORD3	kravaře	eřavark	krav ař e	
SIG22	tváře	eřávt	tvář e	
ROOTWORD1	záře	eřáz	zář e	
ROOTWORD2	bobře	eřbob	bobř e	
SIG22	dobře	eřbod	dobř e	
COMPOUND	zadobře	eřbodaz	za dobř e	
SIG22	jádře	eřdáj	jádř e	
SIG22	moudře	eřduom	moudř e	
SIG22	sféře	eřéfs	sféř e	
COMPOUND	geosféře	eřéfsoeg	geo sféř e	
COMPOUND	biosféře	eřéfsoib	bio sféř e	
PDTINFLECT	atmosféře	eřéfsomta	atmo sféř e	
PDTINFLECT	premiéře	eřéimerp	premiéř e	?
SIG22	riviéře	eřéivir	riviéř e	
COMPOUND	polokeře	eřekolop	polo keř e	
PDTINFLECT	soupeře	eřepuos	sou peř e	
SIG22	páteře	eřetáp	páteř e	
SIG22	zástěře	eřětsáz	zá stěř e	
SIG22	dveře	eřevd	dveř e	
SIG22	dvéře	eřévd	dvéř e	
SIG22	důvěře	eřěvůd	dů věř e	
SIG22	hře	eřh	hř e	
ROOTWORD3	ohře	eřho	ohř e	
COMPOUND	veselohře	eřholesev	vesel o hř e	
COMPOUND	čtyřhře	eřhřytč	čtyř hře	
PDTINFLECT	výhře	eřhýv	vý hř e	
SIG22	kacíře	eřícak	kacíř e	
SIG22	halíře	eřílah	halíř e	
SIG22	malíře	eřílam	mal íř e	
SIG22	talíře	eřílat	talíř e	
SIG22	míře	eřím	míř e	
SIG22	papíře	eřípap	papíř e	
SIG22	šíře	eříš	šíř e	
SIG22	nejšíře	eříšjen	nej šíř e	
ROOTWORD2	štíře	eřítš	štíř e	
SIG22	víře	eřív	víř e	
SIG22	zvíře	eřívz	zvíř e	
SIG22	příkře	eřkířp	příkř e	
SIG22	zemře	eřmez	ze mř e	
SIG22	neumře	eřmuen	ne u mř e	
SIG22	vymře	eřmyv	vy mř e	
SIG22	příboře	eřobířp	pří boř e	
SIG22	nahoře	eřohan	na hoř e	
SIG22	moře	eřom	moř e	
SIG22	komoře	eřomok	komoř e	
PDTINFLECT	podpoře	eřopdop	pod poř e	
COMPOUND	diaspoře	eřopsaid	dia spoř e	
SIG22	úspoře	eřopsú	ú spoř e	
SIG22	dvoře	eřovd	dvoř e	
ROOTWORD2	zoře	eřoz	zoř e	
SIG22	patře	eřtap	patř e	
SIG22	tatře	eřtat	tatř e	
SIG22	lotře	eřtol	lotř e	
SIG22	sestře	eřtses	sestř e	
COMPOUND	sbormistře	eřtsimrobs	s bor mistř e	
SIG22	ministře	eřtsinim	ministř e	
PDTINFLECT	ostře	eřtso	ostř e	
SIG22	bystře	eřtsyb	bystř e	
SIG22	chytře	eřtyhc	chytř e	
COMPOUND	velechytře	eřtyhcelev	vele chytř e	
SIG22	hůře	eřůh	hůř e	
SIG22	jůře	eřůj	jůř e	
SIG22	kuře	eřuk	kuř e	
SIG22	šňůře	eřůňš	šňůř e	
ROOTWORD1	bouře	eřuob	bouř e	
SIG22	literatuře	eřutaretil	liter at uř e	
PDTINFLECT	struktuře	eřutkurts	strukt uř e	
SIG22	agentuře	eřutnega	agent uř e	
SIG22	sevře	eřves	se vř e	
SIG22	otevře	eřveto	ote vř e	
SIG22	krunýře	eřýnurk	krunýř e	
ROOTWORD2	výře	eřýv	výř e	
SIG22	se	es	s e	
SIG22	čase	esač	čas e	
ROOTWORD2	fase	esaf	fas e	
SIG22	kase	esak	kas e	
SIG22	dvojhlase	esalhjovd	dv oj hlas e	
SIG22	bělovlasé	ésalvolěb	běl o vlas é	
SIG22	zlatovlasé	ésalvotalz	zlat o vlas é	
PDTINFLECT	zápase	esapáz	zá pas e	
SIG22	spáse	esáps	s pás e	
SIG22	rase	esar	ras e	
SIG22	terase	esaret	teras e	
SIG22	kráse	esárk	krás e	
SIG22	prase	esarp	pras e	
SIG22	zase	esaz	zase	
ROOTWORD2	cese	esec	ces e	
ROOTWORD3	recese	esecer	recese	
SIG22	profese	eseforp	pro fes e	
SIG22	lese	esel	les e	
SIG22	jamese	esemaj	james e	
SIG22	nese	esen	nes e	
SIG22	nadnese	esendan	nad nes e	
SIG22	přenese	eseneřp	pře nes e	
SIG22	přinese	eseniřp	při nes e	
SIG22	nepřinese	eseniřpen	ne při nes e	
SIG22	unese	esenu	u nes e	
SIG22	adrese	eserda	adres e	
SIG22	agrese	eserga	agres e	
SIG22	okrese	eserko	okres e	
ROOTWORD3	deprese	eserped	depres e	
COMPOUND	kryptodeprese	eserpedotpyrk	krypto de pres e	
ROOTWORD3	represe	eserper	re pres e	
SIG22	třese	eseřt	třes e	
ROOTWORD2	sese	eses	ses e	sese
SIG22	lamennaise	esiannemal	lamennais e	
SIG22	mise	esim	mis e	
SIG22	míse	esím	mís e	
ROOTWORD3	emise	esime	emis e	
ROOTWORD3	demise	esimed	demis e	
SIG22	komise	esimok	komis e	
SIG22	tenise	esinet	tenis e	
